Content_ID,Category,Content_Type,Reaction_Type,Sentiment,Reaction_Score,Date
632875ea-56de-4160-a76c-d1b3ae9e566f,public speaking,GIF,intrigued,positive,45,2021-01-22
632875ea-56de-4160-a76c-d1b3ae9e566f,public speaking,GIF,adore,positive,72,2021-05-07
632875ea-56de-4160-a76c-d1b3ae9e566f,public speaking,GIF,interested,positive,30,2020-11-21
632875ea-56de-4160-a76c-d1b3ae9e566f,public speaking,GIF,hate,negative,5,2021-04-28
632875ea-56de-4160-a76c-d1b3ae9e566f,public speaking,GIF,intrigued,positive,45,2021-01-31
632875ea-56de-4160-a76c-d1b3ae9e566f,public speaking,GIF,dislike,negative,10,2021-04-17
632875ea-56de-4160-a76c-d1b3ae9e566f,public speaking,GIF,interested,positive,30,2021-03-24
632875ea-56de-4160-a76c-d1b3ae9e566f,public speaking,GIF,dislike,negative,10,2020-12-20
632875ea-56de-4160-a76c-d1b3ae9e566f,public speaking,GIF,worried,negative,12,2020-11-05
632875ea-56de-4160-a76c-d1b3ae9e566f,public speaking,GIF,dislike,negative,10,2020-09-21
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,like,positive,50,2021-05-22
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,peeking,neutral,35,2021-05-15
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,worried,negative,12,2020-08-12
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,disgust,negative,0,2020-10-04
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,disgust,negative,0,2021-05-30
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,peeking,neutral,35,2020-07-07
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,scared,negative,15,2021-03-07
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,heart,positive,60,2021-01-03
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,want,positive,70,2021-02-08
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,disgust,negative,0,2020-10-02
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,peeking,neutral,35,2021-05-10
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,dislike,negative,10,2021-04-12
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,intrigued,positive,45,2020-07-14
634a05ab-0751-45fa-a1b4-b4a9b8342f61,travel,video,peeking,neutral,35,2021-03-01
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,photo,indifferent,neutral,20,2020-12-31
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,photo,heart,positive,60,2020-09-09
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,photo,super love,positive,75,2021-04-10
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,photo,disgust,negative,0,2020-10-25
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,photo,cherish,positive,70,2020-08-21
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,photo,worried,negative,12,2021-02-18
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,photo,intrigued,positive,45,2020-09-04
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,photo,like,positive,50,2020-06-20
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,photo,dislike,negative,10,2021-01-07
636e6499-b670-4cd4-a829-2c4c9e07db2a,soccer,photo,love,positive,65,2020-07-23
637f80dd-2d70-4658-ba5f-8d909b050781,studying,video,interested,positive,30,2020-07-14
637f80dd-2d70-4658-ba5f-8d909b050781,studying,video,interested,positive,30,2020-09-18
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,super love,positive,75,2021-01-08
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,scared,negative,15,2021-02-18
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,cherish,positive,70,2021-04-15
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,intrigued,positive,45,2021-02-07
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,scared,negative,15,2021-02-01
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,heart,positive,60,2020-08-05
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,scared,negative,15,2020-12-13
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,want,positive,70,2021-01-13
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,peeking,neutral,35,2021-05-19
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,love,positive,65,2021-05-17
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,scared,negative,15,2021-06-09
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,scared,negative,15,2021-01-21
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,indifferent,neutral,20,2020-09-27
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,scared,negative,15,2021-02-12
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,dislike,negative,10,2021-03-16
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,soccer,photo,adore,positive,72,2020-08-20
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,heart,positive,60,2021-03-27
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,cherish,positive,70,2020-08-04
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,love,positive,65,2020-09-21
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,worried,negative,12,2021-01-16
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,scared,negative,15,2021-06-14
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,super love,positive,75,2020-09-27
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,super love,positive,75,2020-11-02
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,hate,negative,5,2021-03-25
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,super love,positive,75,2021-02-16
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,adore,positive,72,2021-01-31
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,dislike,negative,10,2021-02-10
6407f238-511b-4ade-b77b-0f3bc8b2f300,studying,audio,indifferent,neutral,20,2021-05-14
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,interested,positive,30,2021-06-07
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,cherish,positive,70,2020-08-05
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,super love,positive,75,2020-11-21
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,heart,positive,60,2021-01-17
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,disgust,negative,0,2021-05-11
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,cherish,positive,70,2020-09-16
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,hate,negative,5,2020-11-02
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,heart,positive,60,2020-06-28
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,hate,negative,5,2021-03-12
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,super love,positive,75,2021-06-15
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,cherish,positive,70,2021-05-19
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,disgust,negative,0,2021-06-08
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,intrigued,positive,45,2021-05-27
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,intrigued,positive,45,2020-06-28
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,disgust,negative,0,2020-08-31
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,cherish,positive,70,2021-04-26
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,love,positive,65,2021-06-16
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,super love,positive,75,2021-04-01
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,heart,positive,60,2021-02-08
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,indifferent,neutral,20,2021-02-03
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,love,positive,65,2020-09-25
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,super love,positive,75,2020-10-21
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,hate,negative,5,2021-02-25
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,want,positive,70,2021-03-09
64b9d086-2fd4-46d0-a19d-848572029de1,healthy eating,audio,super love,positive,75,2021-02-12
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,indifferent,neutral,20,2020-09-18
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,heart,positive,60,2020-11-16
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,super love,positive,75,2020-08-27
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,hate,negative,5,2021-04-27
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,adore,positive,72,2021-04-25
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,indifferent,neutral,20,2021-06-14
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,hate,negative,5,2021-05-30
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,love,positive,65,2021-04-18
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,hate,negative,5,2021-01-11
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,intrigued,positive,45,2021-05-02
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,cherish,positive,70,2021-04-22
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,want,positive,70,2021-01-14
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,disgust,negative,0,2021-04-06
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,hate,negative,5,2020-10-18
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,super love,positive,75,2021-05-16
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,interested,positive,30,2020-11-10
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,dislike,negative,10,2020-11-06
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,peeking,neutral,35,2020-06-28
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,cherish,positive,70,2020-07-24
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,scared,negative,15,2021-03-21
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,heart,positive,60,2021-02-09
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,adore,positive,72,2020-11-28
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,hate,negative,5,2021-04-16
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,peeking,neutral,35,2020-06-28
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,love,positive,65,2020-08-16
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,peeking,neutral,35,2021-02-12
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,disgust,negative,0,2020-08-21
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,hate,negative,5,2020-10-18
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,hate,negative,5,2020-11-18
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,cherish,positive,70,2021-05-05
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,scared,negative,15,2020-08-19
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,super love,positive,75,2021-05-27
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,disgust,negative,0,2020-09-20
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,indifferent,neutral,20,2021-03-25
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,peeking,neutral,35,2021-06-14
6519b8ec-1253-4f91-8abb-3c5a04eccd2b,animals,photo,scared,negative,15,2021-02-28
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,disgust,negative,0,2021-02-21
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,disgust,negative,0,2020-08-23
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,love,positive,65,2020-09-26
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,adore,positive,72,2021-03-04
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,want,positive,70,2020-07-28
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,worried,negative,12,2020-10-08
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,like,positive,50,2021-05-03
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,disgust,negative,0,2021-01-05
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,scared,negative,15,2021-01-16
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,worried,negative,12,2020-10-19
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,cherish,positive,70,2021-03-15
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,indifferent,neutral,20,2020-08-20
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,peeking,neutral,35,2021-01-10
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,heart,positive,60,2021-01-01
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,want,positive,70,2020-10-26
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,super love,positive,75,2020-07-15
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,cherish,positive,70,2020-07-29
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,cherish,positive,70,2020-11-21
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,want,positive,70,2021-01-21
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,disgust,negative,0,2020-12-10
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,dislike,negative,10,2020-09-20
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,adore,positive,72,2020-12-23
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,interested,positive,30,2021-02-16
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,heart,positive,60,2020-07-28
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,super love,positive,75,2020-12-17
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,cherish,positive,70,2020-08-12
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,heart,positive,60,2020-10-30
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,adore,positive,72,2021-02-26
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,want,positive,70,2020-10-08
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,disgust,negative,0,2021-05-26
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,heart,positive,60,2020-07-24
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,worried,negative,12,2020-11-29
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,cherish,positive,70,2020-09-04
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,interested,positive,30,2021-02-24
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,hate,negative,5,2021-02-13
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,cherish,positive,70,2020-11-17
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,interested,positive,30,2021-05-03
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,interested,positive,30,2020-07-11
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,like,positive,50,2021-06-16
65304022-f925-48f0-9dfc-436578f22c77,soccer,audio,indifferent,neutral,20,2021-03-02
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,indifferent,neutral,20,2020-09-14
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,want,positive,70,2020-08-11
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,peeking,neutral,35,2021-02-05
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,heart,positive,60,2021-02-01
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,interested,positive,30,2020-10-11
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,love,positive,65,2021-01-23
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,heart,positive,60,2020-10-25
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,peeking,neutral,35,2020-12-08
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,love,positive,65,2020-10-04
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,super love,positive,75,2020-10-12
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,cherish,positive,70,2021-06-05
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,intrigued,positive,45,2021-04-16
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,indifferent,neutral,20,2020-07-30
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,like,positive,50,2020-12-16
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,hate,negative,5,2020-06-25
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,want,positive,70,2020-07-21
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,interested,positive,30,2021-05-09
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,hate,negative,5,2021-01-27
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,intrigued,positive,45,2020-09-02
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,scared,negative,15,2020-11-07
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,peeking,neutral,35,2020-07-02
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,peeking,neutral,35,2020-08-21
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,dislike,negative,10,2020-11-18
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,intrigued,positive,45,2020-08-26
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,dislike,negative,10,2021-05-26
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,heart,positive,60,2021-04-15
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,dislike,negative,10,2021-01-11
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,intrigued,positive,45,2020-10-15
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,want,positive,70,2020-11-21
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,intrigued,positive,45,2020-06-29
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,want,positive,70,2021-05-24
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,scared,negative,15,2020-08-25
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,heart,positive,60,2020-11-16
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,disgust,negative,0,2021-04-21
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,intrigued,positive,45,2020-08-15
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,like,positive,50,2021-05-25
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,cherish,positive,70,2020-11-30
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,adore,positive,72,2021-03-30
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,adore,positive,72,2020-07-28
6547f69d-891d-4e1c-bd69-fc8735b8fca8,science,video,intrigued,positive,45,2020-08-07
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,peeking,neutral,35,2021-03-27
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,cherish,positive,70,2020-12-25
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,scared,negative,15,2020-06-19
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,indifferent,neutral,20,2021-06-06
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,hate,negative,5,2021-01-04
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,worried,negative,12,2020-08-13
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,disgust,negative,0,2020-07-06
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,want,positive,70,2020-08-14
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,worried,negative,12,2020-10-19
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,adore,positive,72,2021-01-30
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,heart,positive,60,2020-11-22
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,super love,positive,75,2021-05-21
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,worried,negative,12,2020-09-21
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,want,positive,70,2021-05-24
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,like,positive,50,2020-09-04
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,cherish,positive,70,2021-01-02
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,want,positive,70,2021-02-28
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,adore,positive,72,2020-08-12
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,interested,positive,30,2020-07-06
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,indifferent,neutral,20,2020-06-27
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,peeking,neutral,35,2020-12-02
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,dislike,negative,10,2021-04-24
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,love,positive,65,2020-11-13
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,disgust,negative,0,2020-09-06
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,love,positive,65,2020-11-19
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,hate,negative,5,2020-12-23
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,adore,positive,72,2020-07-26
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,dislike,negative,10,2020-10-17
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,indifferent,neutral,20,2020-07-24
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,super love,positive,75,2021-05-22
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,love,positive,65,2021-02-03
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,peeking,neutral,35,2021-02-11
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,worried,negative,12,2021-05-30
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,peeking,neutral,35,2021-05-17
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,adore,positive,72,2020-12-09
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,hate,negative,5,2020-07-16
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,disgust,negative,0,2020-10-15
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,peeking,neutral,35,2020-07-18
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,interested,positive,30,2021-05-31
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,hate,negative,5,2020-10-22
65545cfb-59bb-4dc1-a38b-82f268210da2,technology,audio,cherish,positive,70,2021-04-02
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,peeking,neutral,35,2021-06-10
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,worried,negative,12,2021-04-04
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,heart,positive,60,2020-11-22
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,hate,negative,5,2021-03-25
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,worried,negative,12,2021-04-16
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,cherish,positive,70,2020-10-22
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,hate,negative,5,2020-07-14
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,like,positive,50,2020-11-18
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,peeking,neutral,35,2020-12-10
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,peeking,neutral,35,2021-02-06
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,want,positive,70,2020-12-20
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,peeking,neutral,35,2020-08-01
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,want,positive,70,2021-01-18
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,want,positive,70,2021-06-06
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,scared,negative,15,2020-10-09
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,indifferent,neutral,20,2020-10-27
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,cherish,positive,70,2021-05-07
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,intrigued,positive,45,2021-02-04
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,disgust,negative,0,2021-05-24
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,adore,positive,72,2020-11-09
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,cherish,positive,70,2021-04-30
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,interested,positive,30,2021-02-13
66af1757-534a-4ef9-a5a5-9d721e7c6c00,healthy eating,audio,scared,negative,15,2020-11-01
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,worried,negative,12,2021-04-28
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,disgust,negative,0,2020-11-25
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,super love,positive,75,2021-06-04
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,disgust,negative,0,2020-06-26
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,cherish,positive,70,2021-05-25
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,heart,positive,60,2021-06-08
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,heart,positive,60,2020-12-25
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,cherish,positive,70,2020-12-09
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,disgust,negative,0,2020-11-03
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,indifferent,neutral,20,2020-11-27
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,scared,negative,15,2021-05-01
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,intrigued,positive,45,2020-07-16
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,heart,positive,60,2021-03-09
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,intrigued,positive,45,2020-12-13
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,cherish,positive,70,2021-05-24
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,love,positive,65,2020-08-13
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,interested,positive,30,2021-01-01
674507f9-c555-4876-89c7-c06b6db561c0,animals,audio,indifferent,neutral,20,2021-04-05
